PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28487480","Microbiota promotes systemic T-cell survival through suppression of an apoptotic factor","Soto R, Petersen C, Novis CL, Kubinak JL, Bell R, Stephens WZ, Lane TE, Fujinami RS, Bosque A, O'Connell RM, Round JL.","Proc Natl Acad Sci U S A. 2017 May 23;114(21):5497-5502. doi: 10.1073/pnas.1619336114. Epub 2017 May 9.","Soto R","Proc Natl Acad Sci U S A","2017","2017/05/11","PMC5448176","","10.1073/pnas.1619336114"
"23028202","The principal fucosylated oligosaccharides of human milk exhibit prebiotic properties on cultured infant microbiota","Yu ZT, Chen C, Kling DE, Liu B, McCoy JM, Merighi M, Heidtman M, Newburg DS.","Glycobiology. 2013 Feb;23(2):169-77. doi: 10.1093/glycob/cws138. Epub 2012 Oct 1.","Yu ZT","Glycobiology","2013","2012/10/03","PMC3531294","","10.1093/glycob/cws138"
"32958525","'Omics' approaches for studying the microbiome in Alopecia areata","Pinto D, Trink A, Sorbellini E, Giuliani G, Rinaldi F.","J Investig Med. 2020 Oct;68(7):1292-1294. doi: 10.1136/jim-2020-001426. Epub 2020 Sep 21.","Pinto D","J Investig Med","2020","2020/09/22","PMC7525785","","10.1136/jim-2020-001426"
"23830047","Resident commensals shaping immunity","Erturk-Hasdemir D, Kasper DL.","Curr Opin Immunol. 2013 Aug;25(4):450-5. doi: 10.1016/j.coi.2013.06.001. Epub 2013 Jul 2.","Erturk-Hasdemir D","Curr Opin Immunol","2013","2013/07/09","PMC3775925","NIHMS502196","10.1016/j.coi.2013.06.001"
"29099491","The bacterium Wolbachia exploits host innate immunity to establish a symbiotic relationship with the dengue vector mosquito Aedes aegypti","Pan X, Pike A, Joshi D, Bian G, McFadden MJ, Lu P, Liang X, Zhang F, Raikhel AS, Xi Z.","ISME J. 2018 Jan;12(1):277-288. doi: 10.1038/ismej.2017.174. Epub 2017 Nov 3.","Pan X","ISME J","2018","2017/11/04","PMC5739022","","10.1038/ismej.2017.174"
"32784912","Antibacterials in Aquatic Environment and Their Toxicity to Fish","Bojarski B, Kot B, Witeska M.","Pharmaceuticals (Basel). 2020 Aug 9;13(8):189. doi: 10.3390/ph13080189.","Bojarski B","Pharmaceuticals (Basel)","2020","2020/08/14","PMC7464759","","10.3390/ph13080189"
"26634595","PROBIOTICS AND INFLAMMATORY BOWEL DISEASES","Ricci A, Tagliacarne SC, Valsecchi C, Boggini T, Cattaneo F, Licari A, Caimmi S, Castellazzi AM.","J Biol Regul Homeost Agents. 2015 Apr-Jun;29(2 Suppl 1):96-113.","Ricci A","J Biol Regul Homeost Agents","2015","2015/12/05","","",""
"24942683","Intestinal IgA production and its role in host-microbe interaction","Gutzeit C, Magri G, Cerutti A.","Immunol Rev. 2014 Jul;260(1):76-85. doi: 10.1111/imr.12189.","Gutzeit C","Immunol Rev","2014","2014/06/20","PMC4174397","NIHMS611972","10.1111/imr.12189"
"26313935","Effect of Bifidobacterium thermophilum RBL67 and fructo-oligosaccharides on the gut microbiota in Göttingen minipigs","Tanner SA, Lacroix C, Del'Homme C, Jans C, Zihler Berner A, Bernalier-Donadille A, Chassard C.","Br J Nutr. 2015 Sep 14;114(5):746-55. doi: 10.1017/S0007114515002263.","Tanner SA","Br J Nutr","2015","2015/08/28","","","10.1017/S0007114515002263"
"29703739","tuf Gene Sequence Variation in Bifidobacterium longum subsp. infantis Detected in the Fecal Microbiota of Chinese Infants","Lawley B, Centanni M, Watanabe J, Sims I, Carnachan S, Broadbent R, Lee PS, Wong KH, Tannock GW.","Appl Environ Microbiol. 2018 Jun 18;84(13):e00336-18. doi: 10.1128/AEM.00336-18. Print 2018 Jul 1.","Lawley B","Appl Environ Microbiol","2018","2018/04/29","PMC6007102","","10.1128/AEM.00336-18"
"32440552","Bioinorganic hybrid bacteriophage for modulation of intestinal microbiota to remodel tumor-immune microenvironment against colorectal cancer","Dong X, Pan P, Zheng DW, Bao P, Zeng X, Zhang XZ.","Sci Adv. 2020 May 15;6(20):eaba1590. doi: 10.1126/sciadv.aba1590. eCollection 2020 May.","Dong X","Sci Adv","2020","2020/05/23","PMC7228756","","10.1126/sciadv.aba1590"
"31717653","Microbial Phenolic Metabolites: Which Molecules Actually Have an Effect on Human Health?","Marhuenda-Muñoz M, Laveriano-Santos EP, Tresserra-Rimbau A, Lamuela-Raventós RM, Martínez-Huélamo M, Vallverdú-Queralt A.","Nutrients. 2019 Nov 10;11(11):2725. doi: 10.3390/nu11112725.","Marhuenda-Muñoz M","Nutrients","2019","2019/11/14","PMC6893422","","10.3390/nu11112725"
"24373154","Herbivorous rodents (Neotoma spp.) harbour abundant and active foregut microbiota","Kohl KD, Miller AW, Marvin JE, Mackie R, Dearing MD.","Environ Microbiol. 2014 Sep;16(9):2869-78. doi: 10.1111/1462-2920.12376. Epub 2014 Jan 23.","Kohl KD","Environ Microbiol","2014","2013/12/31","","","10.1111/1462-2920.12376"
"28662573","Early-Life Diet Affects Host Microbiota and Later-Life Defenses Against Parasites in Frogs","Knutie SA, Shea LA, Kupselaitis M, Wilkinson CL, Kohl KD, Rohr JR.","Integr Comp Biol. 2017 Oct 1;57(4):732-742. doi: 10.1093/icb/icx028.","Knutie SA","Integr Comp Biol","2017","2017/07/01","PMC5886343","","10.1093/icb/icx028"
"33208159","Formulation of traditional Chinese medicine and its application on intestinal flora of constipated rats","Li S, He Y, Zhang H, Zheng R, Xu R, Liu Q, Tang S, Ke X, Huang M.","Microb Cell Fact. 2020 Nov 18;19(1):212. doi: 10.1186/s12934-020-01473-3.","Li S","Microb Cell Fact","2020","2020/11/19","PMC7672833","","10.1186/s12934-020-01473-3"
"24100385","Gut TFH and IgA: key players for regulation of bacterial communities and immune homeostasis","Kato LM, Kawamoto S, Maruya M, Fagarasan S.","Immunol Cell Biol. 2014 Jan;92(1):49-56. doi: 10.1038/icb.2013.54. Epub 2013 Oct 8.","Kato LM","Immunol Cell Biol","2014","2013/10/09","","","10.1038/icb.2013.54"
"32615421","Environmental and host factors shaping the gut microbiota diversity of brown frog Rana dybowskii","Tong Q, Cui LY, Hu ZF, Du XP, Abid HM, Wang HB.","Sci Total Environ. 2020 Nov 1;741:140142. doi: 10.1016/j.scitotenv.2020.140142. Epub 2020 Jun 13.","Tong Q","Sci Total Environ","2020","2020/07/03","","","10.1016/j.scitotenv.2020.140142"
"26366561","Understanding Microbiome Data: A Primer for Clinicians","Seksik P, Landman C.","Dig Dis. 2015;33 Suppl 1:11-16. doi: 10.1159/000437034. Epub 2015 Sep 14.","Seksik P","Dig Dis","2015","2015/09/15","","","10.1159/000437034"
"34390616","Colliding and interacting microbiomes and microbial communities - consequences for human health","Mills S, Ross RP.","Environ Microbiol. 2021 Dec;23(12):7341-7354. doi: 10.1111/1462-2920.15722. Epub 2021 Sep 7.","Mills S","Environ Microbiol","2021","2021/08/14","","","10.1111/1462-2920.15722"
"29416567","Involvement of gut microbiome in human health and disease: brief overview, knowledge gaps and research opportunities","Liang D, Leung RK, Guan W, Au WW.","Gut Pathog. 2018 Jan 25;10:3. doi: 10.1186/s13099-018-0230-4. eCollection 2018.","Liang D","Gut Pathog","2018","2018/02/09","PMC5785832","","10.1186/s13099-018-0230-4"
"24440671","Interactions between the intestinal microbiome and liver diseases","Schnabl B, Brenner DA.","Gastroenterology. 2014 May;146(6):1513-24. doi: 10.1053/j.gastro.2014.01.020. Epub 2014 Jan 15.","Schnabl B","Gastroenterology","2014","2014/01/21","PMC3996054","NIHMS556963","10.1053/j.gastro.2014.01.020"
"35110564","Gut microbiome of the largest living rodent harbors unprecedented enzymatic systems to degrade plant polysaccharides","Cabral L, Persinoti GF, Paixão DAA, Martins MP, Morais MAB, Chinaglia M, Domingues MN, Sforca ML, Pirolla RAS, Generoso WC, Santos CA, Maciel LF, Terrapon N, Lombard V, Henrissat B, Murakami MT.","Nat Commun. 2022 Feb 2;13(1):629. doi: 10.1038/s41467-022-28310-y.","Cabral L","Nat Commun","2022","2022/02/03","PMC8810776","","10.1038/s41467-022-28310-y"
"32547531","Retroviruses of the Human Virobiota: The Recycling of Viral Genes and the Resulting Advantages for Human Hosts During Evolution","Luganini A, Gribaudo G.","Front Microbiol. 2020 May 28;11:1140. doi: 10.3389/fmicb.2020.01140. eCollection 2020.","Luganini A","Front Microbiol","2020","2020/06/18","PMC7270195","","10.3389/fmicb.2020.01140"
"25901893","Control of commensal microbiota by the adaptive immune system","Zhang H, Luo XM.","Gut Microbes. 2015;6(2):156-60. doi: 10.1080/19490976.2015.1031946.","Zhang H","Gut Microbes","2015","2015/04/23","PMC4615846","","10.1080/19490976.2015.1031946"
"32294136","Gut microbiota promotes host resistance to low-temperature stress by stimulating its arginine and proline metabolism pathway in adult Bactrocera dorsalis","Raza MF, Wang Y, Cai Z, Bai S, Yao Z, Awan UA, Zhang Z, Zheng W, Zhang H.","PLoS Pathog. 2020 Apr 15;16(4):e1008441. doi: 10.1371/journal.ppat.1008441. eCollection 2020 Apr.","Raza MF","PLoS Pathog","2020","2020/04/16","PMC7185725","","10.1371/journal.ppat.1008441"
"27280726","Coexpression Network Analysis of Benign and Malignant Phenotypes of SIV-Infected Sooty Mangabey and Rhesus Macaque","Yang ZW, Jiang YH, Ma C, Silvestri G, Bosinger SE, Li BL, Jong A, Zhou YH, Huang SH.","PLoS One. 2016 Jun 9;11(6):e0156170. doi: 10.1371/journal.pone.0156170. eCollection 2016.","Yang ZW","PLoS One","2016","2016/06/10","PMC4900581","","10.1371/journal.pone.0156170"
"27471720","The hygiene hypothesis: current perspectives and future therapies","Stiemsma LT, Reynolds LA, Turvey SE, Finlay BB.","Immunotargets Ther. 2015 Jul 27;4:143-57. doi: 10.2147/ITT.S61528. eCollection 2015.","Stiemsma LT","Immunotargets Ther","2015","2016/07/30","PMC4918254","","10.2147/ITT.S61528"
"33324385","A Robust Symbiotic Relationship Between the Ciliate Paramecium multimicronucleatum and the Bacterium Ca. Trichorickettsia Mobilis","Mironov T, Sabaneyeva E.","Front Microbiol. 2020 Nov 24;11:603335. doi: 10.3389/fmicb.2020.603335. eCollection 2020.","Mironov T","Front Microbiol","2020","2020/12/16","PMC7721670","","10.3389/fmicb.2020.603335"
"31728100","What's New in the Pathophysiology of Alopecia Areata? The Possible Contribution of Skin and Gut Microbiome in the Pathogenesis of Alopecia - Big Opportunities, Big Challenges, and Novel Perspectives","Migacz-Gruszka K, Branicki W, Obtulowicz A, Pirowska M, Gruszka K, Wojas-Pelc A.","Int J Trichology. 2019 Sep-Oct;11(5):185-188. doi: 10.4103/ijt.ijt_76_19.","Migacz-Gruszka K","Int J Trichology","2019","2019/11/16","PMC6830027","","10.4103/ijt.ijt_76_19"
"34536490","Gut dysbiosis, defective autophagy and altered immune responses in neurodegenerative diseases: Tales of a vicious cycle","Chidambaram SB, Essa MM, Rathipriya AG, Bishir M, Ray B, Mahalakshmi AM, Tousif AH, Sakharkar MK, Kashyap RS, Friedland RP, Monaghan TM.","Pharmacol Ther. 2022 Mar;231:107988. doi: 10.1016/j.pharmthera.2021.107988. Epub 2021 Sep 16.","Chidambaram SB","Pharmacol Ther","2022","2021/09/18","","","10.1016/j.pharmthera.2021.107988"
"30696553","The role of natural salivary defences in maintaining a healthy oral microbiota","Lynge Pedersen AM, Belstrøm D.","J Dent. 2019 Jan;80 Suppl 1:S3-S12. doi: 10.1016/j.jdent.2018.08.010.","Lynge Pedersen AM","J Dent","2019","2019/01/31","","","10.1016/j.jdent.2018.08.010"
"32606027","Secondary Metabolism in the Gill Microbiota of Shipworms (Teredinidae) as Revealed by Comparison of Metagenomes and Nearly Complete Symbiont Genomes","Altamia MA, Lin Z, Trindade-Silva AE, Uy ID, Shipway JR, Wilke DV, Concepcion GP, Distel DL, Schmidt EW, Haygood MG.","mSystems. 2020 Jun 30;5(3):e00261-20. doi: 10.1128/mSystems.00261-20.","Altamia MA","mSystems","2020","2020/07/02","PMC7329324","","10.1128/mSystems.00261-20"
"34681926","Comparison of Gut Bacterial Communities of Fall Armyworm (Spodoptera frugiperda) Reared on Different Host Plants","Lv D, Liu X, Dong Y, Yan Z, Zhang X, Wang P, Yuan X, Li Y.","Int J Mol Sci. 2021 Oct 19;22(20):11266. doi: 10.3390/ijms222011266.","Lv D","Int J Mol Sci","2021","2021/10/23","PMC8540368","","10.3390/ijms222011266"
"31924200","The potential therapeutic effects of the gut microbiome manipulation by synbiotic containing-Lactobacillus plantarum on neuropsychological performance of diabetic rats","Morshedi M, Saghafi-Asl M, Hosseinifard ES.","J Transl Med. 2020 Jan 10;18(1):18. doi: 10.1186/s12967-019-02169-y.","Morshedi M","J Transl Med","2020","2020/01/12","PMC6953298","","10.1186/s12967-019-02169-y"
"26999466","Rifaximin preserves intestinal microbiota balance in patients undergoing allogeneic stem cell transplantation","Weber D, Oefner PJ, Dettmer K, Hiergeist A, Koestler J, Gessner A, Weber M, Stämmler F, Hahn J, Wolff D, Herr W, Holler E.","Bone Marrow Transplant. 2016 Aug;51(8):1087-92. doi: 10.1038/bmt.2016.66. Epub 2016 Mar 21.","Weber D","Bone Marrow Transplant","2016","2016/03/22","","","10.1038/bmt.2016.66"
"23042513","The microbiome in wound repair and tissue fibrosis","Scales BS, Huffnagle GB.","J Pathol. 2013 Jan;229(2):323-31. doi: 10.1002/path.4118. Epub 2012 Nov 29.","Scales BS","J Pathol","2013","2012/10/09","PMC3631561","NIHMS450291","10.1002/path.4118"
"26396228","Essential Amino Acid Supplementation by Gut Microbes of a Wood-Feeding Cerambycid","Ayayee PA, Larsen T, Rosa C, Felton GW, Ferry JG, Hoover K.","Environ Entomol. 2016 Feb;45(1):66-73. doi: 10.1093/ee/nvv153. Epub 2015 Sep 22.","Ayayee PA","Environ Entomol","2016","2015/09/24","PMC6283015","","10.1093/ee/nvv153"
"34129964","The outer membrane protein Amuc_1100 of Akkermansia muciniphila alleviates the depression-like behavior of depressed mice induced by chronic stress","Cheng R, Xu W, Wang J, Tang Z, Zhang M.","Biochem Biophys Res Commun. 2021 Aug 20;566:170-176. doi: 10.1016/j.bbrc.2021.06.018. Epub 2021 Jun 12.","Cheng R","Biochem Biophys Res Commun","2021","2021/06/15","","","10.1016/j.bbrc.2021.06.018"
"33105830","Probiotics in Treatment of Viral Respiratory Infections and Neuroinflammatory Disorders","Shahbazi R, Yasavoli-Sharahi H, Alsadi N, Ismail N, Matar C.","Molecules. 2020 Oct 22;25(21):4891. doi: 10.3390/molecules25214891.","Shahbazi R","Molecules","2020","2020/10/27","PMC7660077","","10.3390/molecules25214891"
"26531326","The microbiome and its pharmacological targets: therapeutic avenues in cardiometabolic diseases","Neves AL, Chilloux J, Sarafian MH, Rahim MB, Boulangé CL, Dumas ME.","Curr Opin Pharmacol. 2015 Dec;25:36-44. doi: 10.1016/j.coph.2015.09.013. Epub 2015 Oct 28.","Neves AL","Curr Opin Pharmacol","2015","2015/11/05","","","10.1016/j.coph.2015.09.013"
"32953071","Effect of gut microbiota on α-amanitin tolerance in Drosophila tripunctata","Griffin LH, Reed LK.","Ecol Evol. 2020 Aug 11;10(17):9419-9427. doi: 10.1002/ece3.6630. eCollection 2020 Sep.","Griffin LH","Ecol Evol","2020","2020/09/21","PMC7487225","","10.1002/ece3.6630"
"28965190","Gut Microbiota, Immune System, and Bone","D'Amelio P, Sassi F.","Calcif Tissue Int. 2018 Apr;102(4):415-425. doi: 10.1007/s00223-017-0331-y. Epub 2017 Sep 30.","D'Amelio P","Calcif Tissue Int","2018","2017/10/02","","","10.1007/s00223-017-0331-y"
"28025179","Measuring the diversity of the human microbiota with targeted next-generation sequencing","Finotello F, Mastrorilli E, Di Camillo B.","Brief Bioinform. 2018 Jul 20;19(4):679-692. doi: 10.1093/bib/bbw119.","Finotello F","Brief Bioinform","2018","2016/12/28","","","10.1093/bib/bbw119"
"35583332","Dynamic Distribution of Gut Microbiota in Pigs at Different Growth Stages: Composition and Contribution","Luo Y, Ren W, Smidt H, Wright AG, Yu B, Schyns G, McCormack UM, Cowieson AJ, Yu J, He J, Yan H, Wu J, Mackie RI, Chen D.","Microbiol Spectr. 2022 May 18:e0068821. doi: 10.1128/spectrum.00688-21. Online ahead of print.","Luo Y","Microbiol Spectr","2022","2022/05/18","","","10.1128/spectrum.00688-21"
"32354115","Microbes and Cancer: Friends or Faux?","Azevedo MM, Pina-Vaz C, Baltazar F.","Int J Mol Sci. 2020 Apr 28;21(9):3115. doi: 10.3390/ijms21093115.","Azevedo MM","Int J Mol Sci","2020","2020/05/02","PMC7247677","","10.3390/ijms21093115"
"29770190","Effects of molecular hydrogen-dissolved alkaline electrolyzed water on intestinal environment in mice","Higashimura Y, Baba Y, Inoue R, Takagi T, Uchiyama K, Mizushima K, Hirai Y, Ushiroda C, Tanaka Y, Naito Y.","Med Gas Res. 2018 Apr 18;8(1):6-11. doi: 10.4103/2045-9912.229597. eCollection 2018 Jan-Mar.","Higashimura Y","Med Gas Res","2018","2018/05/18","PMC5937304","","10.4103/2045-9912.229597"
"28421042","Mosquito Microbiome Dynamics, a Background for Prevalence and Seasonality of West Nile Virus","Novakova E, Woodhams DC, Rodríguez-Ruano SM, Brucker RM, Leff JW, Maharaj A, Amir A, Knight R, Scott J.","Front Microbiol. 2017 Apr 4;8:526. doi: 10.3389/fmicb.2017.00526. eCollection 2017.","Novakova E","Front Microbiol","2017","2017/04/20","PMC5378795","","10.3389/fmicb.2017.00526"
"33166735","Dysbiosis is one of the risk factor for stroke and cognitive impairment and potential target for treatment","Koszewicz M, Jaroch J, Brzecka A, Ejma M, Budrewicz S, Mikhaleva LM, Muresanu C, Schield P, Somasundaram SG, Kirkland CE, Avila-Rodriguez M, Aliev G.","Pharmacol Res. 2021 Feb;164:105277. doi: 10.1016/j.phrs.2020.105277. Epub 2020 Nov 7.","Koszewicz M","Pharmacol Res","2021","2020/11/09","","","10.1016/j.phrs.2020.105277"
"35456824","Hydra's Lasting Partnership with Microbes: The Key for Escaping Senescence?","He J, Bosch TCG.","Microorganisms. 2022 Apr 4;10(4):774. doi: 10.3390/microorganisms10040774.","He J","Microorganisms","2022","2022/04/23","PMC9028494","","10.3390/microorganisms10040774"
"34463992","Fungal diseases: Oral dysbiosis in susceptible hosts","Villar CC, Dongari-Bagtzoglou A.","Periodontol 2000. 2021 Oct;87(1):166-180. doi: 10.1111/prd.12378.","Villar CC","Periodontol 2000","2021","2021/08/31","","","10.1111/prd.12378"
"32633125","Coupling 16S rDNA Sequencing and Untargeted Mass Spectrometry for Milk Microbial Composition and Metabolites from Dairy Cows with Clinical and Subclinical Mastitis","Wang Y, Nan X, Zhao Y, Wang H, Wang M, Jiang L, Zhang F, Xue F, Hua D, Li K, Liu J, Yao J, Xiong B.","J Agric Food Chem. 2020 Aug 5;68(31):8496-8508. doi: 10.1021/acs.jafc.0c03738. Epub 2020 Jul 22.","Wang Y","J Agric Food Chem","2020","2020/07/08","","","10.1021/acs.jafc.0c03738"
"35254439","Organic agriculture and field edges uphold endospheric wheat microbiota at field and landscape scale","Ricono C, Vandenkoornhuyse P, Aviron S, Jambon O, Michon-Coudouel S, Causse-Vedrines R, Mauger S, Mony C.","FEMS Microbiol Ecol. 2022 Mar 31;98(3):fiac027. doi: 10.1093/femsec/fiac027.","Ricono C","FEMS Microbiol Ecol","2022","2022/03/07","","","10.1093/femsec/fiac027"
"32899961","A Significant Question in Cancer Risk and Therapy: Are Antibiotics Positive or Negative Effectors? Current Answers and Possible Alternatives","Amadei SS, Notario V.","Antibiotics (Basel). 2020 Sep 6;9(9):580. doi: 10.3390/antibiotics9090580.","Amadei SS","Antibiotics (Basel)","2020","2020/09/09","PMC7558931","","10.3390/antibiotics9090580"
"30138419","Field-collected Triatoma sordida from central Brazil display high microbiota diversity that varies with regard to developmental stage and intestinal segmentation","Oliveira JL, Cury JC, Gurgel-Gonçalves R, Bahia AC, Monteiro FA.","PLoS Negl Trop Dis. 2018 Aug 23;12(8):e0006709. doi: 10.1371/journal.pntd.0006709. eCollection 2018 Aug.","Oliveira JL","PLoS Negl Trop Dis","2018","2018/08/24","PMC6138416","","10.1371/journal.pntd.0006709"
