PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"24053607","Extensively duplicated and transcriptionally active recent lateral gene transfer from a bacterial Wolbachia endosymbiont to its host filarial nematode Brugia malayi","Ioannidis P, Johnston KL, Riley DR, Kumar N, White JR, Olarte KT, Ott S, Tallon LJ, Foster JM, Taylor MJ, Dunning Hotopp JC.","BMC Genomics. 2013 Sep 22;14:639. doi: 10.1186/1471-2164-14-639.","Ioannidis P","BMC Genomics","2013","2013/09/24","PMC3849323","","10.1186/1471-2164-14-639"
"23968645","Minimization of chloroplast contamination in 16S rRNA gene pyrosequencing of insect herbivore bacterial communities","Hanshew AS, Mason CJ, Raffa KF, Currie CR.","J Microbiol Methods. 2013 Nov;95(2):149-55. doi: 10.1016/j.mimet.2013.08.007. Epub 2013 Aug 19.","Hanshew AS","J Microbiol Methods","2013","2013/08/24","PMC4133986","NIHMS603316","10.1016/j.mimet.2013.08.007"
"23964970","The arbuscular mycorrhizal fungus, Glomus irregulare, controls the mycotoxin production of Fusarium sambucinum in the pathogenesis of potato","Ismail Y, McCormick S, Hijri M.","FEMS Microbiol Lett. 2013 Nov;348(1):46-51. doi: 10.1111/1574-6968.12236. Epub 2013 Sep 10.","Ismail Y","FEMS Microbiol Lett","2013","2013/08/23","","","10.1111/1574-6968.12236"
"23917611","Influence of arbuscular mycorrhiza on growth and reproductive response of plants under water deficit: a meta-analysis","Jayne B, Quigley M.","Mycorrhiza. 2014 Feb;24(2):109-19. doi: 10.1007/s00572-013-0515-x. Epub 2013 Aug 6.","Jayne B","Mycorrhiza","2014","2013/08/07","","","10.1007/s00572-013-0515-x"
"23777431","Rhizobial synthesized cytokinins contribute to but are not essential for the symbiotic interaction between photosynthetic Bradyrhizobia and Aeschynomene legumes","Podlešáková K, Fardoux J, Patrel D, Bonaldi K, Novák O, Strnad M, Giraud E, Spíchal L, Nouwen N.","Mol Plant Microbe Interact. 2013 Oct;26(10):1232-8. doi: 10.1094/MPMI-03-13-0076-R.","Podlešáková K","Mol Plant Microbe Interact","2013","2013/06/20","","","10.1094/MPMI-03-13-0076-R"
"23754716","LbNrt RNA silencing in the mycorrhizal symbiont Laccaria bicolor reveals a nitrate-independent regulatory role for a eukaryotic NRT2-type nitrate transporter","Kemppainen MJ, Pardo AG.","Environ Microbiol Rep. 2013 Jun;5(3):353-66. doi: 10.1111/1758-2229.12029. Epub 2013 Jan 25.","Kemppainen MJ","Environ Microbiol Rep","2013","2013/06/12","","","10.1111/1758-2229.12029"
"23690590","Bacteriophage adhering to mucus provide a non-host-derived immunity","Barr JJ, Auro R, Furlan M, Whiteson KL, Erb ML, Pogliano J, Stotland A, Wolkowicz R, Cutting AS, Doran KS, Salamon P, Youle M, Rohwer F.","Proc Natl Acad Sci U S A. 2013 Jun 25;110(26):10771-6. doi: 10.1073/pnas.1305923110. Epub 2013 May 20.","Barr JJ","Proc Natl Acad Sci U S A","2013","2013/05/22","PMC3696810","","10.1073/pnas.1305923110"
"23644278","Knock-down of a member of the isoflavone reductase gene family impairs plant growth and nodulation in Phaseolus vulgaris","Rípodas C, Via VD, Aguilar OM, Zanetti ME, Blanco FA.","Plant Physiol Biochem. 2013 Jul;68:81-9. doi: 10.1016/j.plaphy.2013.04.003. Epub 2013 Apr 16.","Rípodas C","Plant Physiol Biochem","2013","2013/05/07","","","10.1016/j.plaphy.2013.04.003"
"23533102","Comparing constitutive and induced costs of symbiont-conferred resistance to parasitoids in aphids","Vorburger C, Ganesanandamoorthy P, Kwiatkowski M.","Ecol Evol. 2013 Mar;3(3):706-13. doi: 10.1002/ece3.491. Epub 2013 Feb 13.","Vorburger C","Ecol Evol","2013","2013/03/28","PMC3605857","","10.1002/ece3.491"
"23503869","Studies on the ectomycorrhizal community in a declining Quercus suber L. stand","Lancellotti E, Franceschini A.","Mycorrhiza. 2013 Oct;23(7):533-42. doi: 10.1007/s00572-013-0493-z. Epub 2013 Mar 16.","Lancellotti E","Mycorrhiza","2013","2013/03/19","","","10.1007/s00572-013-0493-z"
"23376945","Cellulolytic protist numbers rise and fall dramatically in termite queens and kings during colony foundation","Shimada K, Lo N, Kitade O, Wakui A, Maekawa K.","Eukaryot Cell. 2013 Apr;12(4):545-50. doi: 10.1128/EC.00286-12. Epub 2013 Feb 2.","Shimada K","Eukaryot Cell","2013","2013/02/05","PMC3623431","","10.1128/EC.00286-12"
"23365194","Response kinetics in the complex chemotaxis signalling pathway of Rhodobacter sphaeroides","Kojadinovic M, Armitage JP, Tindall MJ, Wadhams GH.","J R Soc Interface. 2013 Jan 30;10(81):20121001. doi: 10.1098/rsif.2012.1001. Print 2013 Apr 6.","Kojadinovic M","J R Soc Interface","2013","2013/02/01","PMC3627110","","10.1098/rsif.2012.1001"
"23355305","Comparative genomics of Blattabacterium cuenoti: the frozen legacy of an ancient endosymbiont genome","Patiño-Navarrete R, Moya A, Latorre A, Peretó J.","Genome Biol Evol. 2013;5(2):351-61. doi: 10.1093/gbe/evt011.","Patiño-Navarrete R","Genome Biol Evol","2013","2013/01/29","PMC3590773","","10.1093/gbe/evt011"
"23205679","Proteomic analysis of an unculturable bacterial endosymbiont (Blochmannia) reveals high abundance of chaperonins and biosynthetic enzymes","Fan Y, Thompson JW, Dubois LG, Moseley MA, Wernegreen JJ.","J Proteome Res. 2013 Feb 1;12(2):704-18. doi: 10.1021/pr3007842. Epub 2012 Dec 27.","Fan Y","J Proteome Res","2013","2012/12/05","PMC3599776","NIHMS443792","10.1021/pr3007842"
"35259985","Divergent paths in the evolutionary history of maternally transmitted clam symbionts","Perez M, Breusing C, Angers B, Beinart RA, Won YJ, Young CR.","Proc Biol Sci. 2022 Mar 9;289(1970):20212137. doi: 10.1098/rspb.2021.2137. Epub 2022 Mar 9.","Perez M","Proc Biol Sci","2022","2022/03/09","PMC8905170","","10.1098/rspb.2021.2137"
"33453317","Serial Endosymbiosis Theory: From biology to astronomy and back to the origin of life","Slijepcevic P.","Biosystems. 2021 Apr;202:104353. doi: 10.1016/j.biosystems.2021.104353. Epub 2021 Jan 13.","Slijepcevic P","Biosystems","2021","2021/01/16","","","10.1016/j.biosystems.2021.104353"
"30824056","Functional conservation of CYCLOPS in crack entry legume Arachis hypogaea","Das DR, Horváth B, Kundu A, Kaló P, DasGupta M.","Plant Sci. 2019 Apr;281:232-241. doi: 10.1016/j.plantsci.2018.12.003. Epub 2018 Dec 12.","Das DR","Plant Sci","2019","2019/03/03","","","10.1016/j.plantsci.2018.12.003"
"35534441","Advancing Grain Legumes Domestication and Evolution Studies with Genomics","Zhang H, Mascher M, Abbo S, Jayakodi M.","Plant Cell Physiol. 2022 May 10:pcac062. doi: 10.1093/pcp/pcac062. Online ahead of print.","Zhang H","Plant Cell Physiol","2022","2022/05/09","","","10.1093/pcp/pcac062"
"35474114","Photophysiological response of Symbiodiniaceae single cells to temperature stress","Xiao L, Johansson S, Rughöft S, Burki F, Sandin MM, Tenje M, Behrendt L.","ISME J. 2022 Apr 26. doi: 10.1038/s41396-022-01243-6. Online ahead of print.","Xiao L","ISME J","2022","2022/04/27","","","10.1038/s41396-022-01243-6"
"35463414","Long-Term Stability of Bacterial Associations in a Microcosm of Ostreococcus tauri (Chlorophyta, Mamiellophyceae)","Vacant S, Benites LF, Salmeron C, Intertaglia L, Norest M, Cadoudal A, Sanchez F, Caceres C, Piganeau G.","Front Plant Sci. 2022 Apr 8;13:814386. doi: 10.3389/fpls.2022.814386. eCollection 2022.","Vacant S","Front Plant Sci","2022","2022/04/25","PMC9024300","","10.3389/fpls.2022.814386"
"35362106","Nitrogen use efficiency, rhizosphere bacterial community, and root metabolome reprogramming due to maize seed treatment with microbial biostimulants","Ganugi P, Fiorini A, Ardenti F, Caffi T, Bonini P, Taskin E, Puglisi E, Tabaglio V, Trevisan M, Lucini L.","Physiol Plant. 2022 Mar;174(2):e13679. doi: 10.1111/ppl.13679.","Ganugi P","Physiol Plant","2022","2022/04/01","","","10.1111/ppl.13679"
"35342195","The gut microbiota of bumblebees","Hammer TJ, Le E, Martin AN, Moran NA.","Insectes Soc. 2021 Nov;68(4):287-301. doi: 10.1007/s00040-021-00837-1. Epub 2021 Sep 29.","Hammer TJ","Insectes Soc","2021","2022/03/28","PMC8956082","NIHMS1774062","10.1007/s00040-021-00837-1"
"35266150","Habitat-adapted microbial communities mediate Sphagnum peatmoss resilience to warming","Carrell AA, Lawrence TJ, Cabugao KGM, Carper DL, Pelletier DA, Lee JH, Jawdy SS, Grimwood J, Schmutz J, Hanson PJ, Shaw AJ, Weston DJ.","New Phytol. 2022 Mar 10. doi: 10.1111/nph.18072. Online ahead of print.","Carrell AA","New Phytol","2022","2022/03/10","","","10.1111/nph.18072"
"35206042","The Algal Polysaccharide Ulvan and Carotenoid Astaxanthin Both Positively Modulate Gut Microbiota in Mice","Pratap K, Majzoub ME, Taki AC, Hernandez SM, Magnusson M, Glasson CRK, de Nys R, Thomas T, Lopata AL, Kamath SD.","Foods. 2022 Feb 16;11(4):565. doi: 10.3390/foods11040565.","Pratap K","Foods","2022","2022/02/25","PMC8871025","","10.3390/foods11040565"
"35081951","Symbiotic relationships through longitudinal integrated clerkships in general practice","O'Regan A, O'Doherty J, Green J, Hyde S.","BMC Med Educ. 2022 Jan 26;22(1):64. doi: 10.1186/s12909-022-03119-x.","O'Regan A","BMC Med Educ","2022","2022/01/27","PMC8793267","","10.1186/s12909-022-03119-x"
"35003632","Three phylogenetically distinct and culturable diazotrophs are perennial symbionts of leaf-cutting ants","Zani ROA, Ferro M, Bacci M Jr.","Ecol Evol. 2021 Dec 14;11(24):17686-17699. doi: 10.1002/ece3.8213. eCollection 2021 Dec.","Zani ROA","Ecol Evol","2021","2022/01/10","PMC8717316","","10.1002/ece3.8213"
"34947025","Diversity and Evolution of Entomocorticium (Russulales, Peniophoraceae), a Genus of Bark Beetle Mutualists Derived from Free-Living, Wood Rotting Peniophora","Araújo JPM, Li Y, Six D, Rajchenberg M, Smith ME, Johnson AJ, Klepzig KD, Crous PW, Leal-Dutra CA, Skelton J, Adams SN, Hulcr J.","J Fungi (Basel). 2021 Dec 6;7(12):1043. doi: 10.3390/jof7121043.","Araújo JPM","J Fungi (Basel)","2021","2021/12/24","PMC8706356","","10.3390/jof7121043"
"34880288","Ecological adaptation and phylogenetic analysis of microsymbionts nodulating Polhillia, Wiborgia and Wiborgiella species in the Cape fynbos, South Africa","Mpai T, Jaiswal SK, Cupido CN, Dakora FD.","Sci Rep. 2021 Dec 8;11(1):23614. doi: 10.1038/s41598-021-02766-2.","Mpai T","Sci Rep","2021","2021/12/09","PMC8654865","","10.1038/s41598-021-02766-2"
"34771012","Naringin Exhibited Therapeutic Effects against DSS-Induced Mice Ulcerative Colitis in Intestinal Barrier-Dependent Manner","Cao R, Wu X, Guo H, Pan X, Huang R, Wang G, Liu J.","Molecules. 2021 Oct 31;26(21):6604. doi: 10.3390/molecules26216604.","Cao R","Molecules","2021","2021/11/13","PMC8588024","","10.3390/molecules26216604"
"34671328","The Importance of Environmentally Acquired Bacterial Symbionts for the Squash Bug (Anasa tristis), a Significant Agricultural Pest","Acevedo TS, Fricker GP, Garcia JR, Alcaide T, Berasategui A, Stoy KS, Gerardo NM.","Front Microbiol. 2021 Oct 4;12:719112. doi: 10.3389/fmicb.2021.719112. eCollection 2021.","Acevedo TS","Front Microbiol","2021","2021/10/21","PMC8521078","","10.3389/fmicb.2021.719112"
"34584215","The zinc-finger bearing xenogeneic silencer MucR in α-proteobacteria balances adaptation and regulatory integrity","Jiao J, Zhang B, Li ML, Zhang Z, Tian CF.","ISME J. 2022 Mar;16(3):738-749. doi: 10.1038/s41396-021-01118-2. Epub 2021 Sep 28.","Jiao J","ISME J","2022","2021/09/29","PMC8857273","","10.1038/s41396-021-01118-2"
"34546560","Different response of perennial ryegrass-Epichloë endophyte symbiota to the elevated concentration of heavy metals in soil","Żurek G, Wiewióra B, Rybka K, Prokopiuk K.","J Appl Genet. 2022 Feb;63(1):47-59. doi: 10.1007/s13353-021-00661-0. Epub 2021 Sep 21.","Żurek G","J Appl Genet","2022","2021/09/21","PMC8755660","","10.1007/s13353-021-00661-0"
"34327560","Ancient lineages of arbuscular mycorrhizal fungi provide little plant benefit","Säle V, Palenzuela J, Azcón-Aguilar C, Sánchez-Castro I, da Silva GA, Seitz B, Sieverding E, van der Heijden MGA, Oehl F.","Mycorrhiza. 2021 Oct;31(5):559-576. doi: 10.1007/s00572-021-01042-5. Epub 2021 Jul 30.","Säle V","Mycorrhiza","2021","2021/07/30","PMC8484173","","10.1007/s00572-021-01042-5"
"34262100","Important innate differences in determining symbiotic responsiveness in host and non-hosts of arbuscular mycorrhiza","Vasan S, Srivastava D, Cahill D, Singh PP, Adholeya A.","Sci Rep. 2021 Jul 14;11(1):14444. doi: 10.1038/s41598-021-93626-6.","Vasan S","Sci Rep","2021","2021/07/15","PMC8280126","","10.1038/s41598-021-93626-6"
"34141185","Scent of a killer: How could killer yeast boost its dispersal?","Buser CC, Jokela J, Martin OY.","Ecol Evol. 2021 May 1;11(11):5809-5814. doi: 10.1002/ece3.7534. eCollection 2021 Jun.","Buser CC","Ecol Evol","2021","2021/06/18","PMC8207343","","10.1002/ece3.7534"
"34102188","Role of monocarboxylate transporters in head and neck squamous cell carcinoma","Chandel V, Maru S, Kumar A, Kumar A, Sharma A, Rathi B, Kumar D.","Life Sci. 2021 Aug 15;279:119709. doi: 10.1016/j.lfs.2021.119709. Epub 2021 Jun 5.","Chandel V","Life Sci","2021","2021/06/08","","","10.1016/j.lfs.2021.119709"
"34092740","Genetic Diversity and Characterization of Symbiotic Bacteria Isolated from Endemic Phaseolus Cultivars Located in Contrasting Agroecosystems in Venezuela","Ramírez MDA, España M, Sekimoto H, Okazaki S, Yokoyama T, Ohkama-Ohtsu N.","Microbes Environ. 2021;36(2):ME20157. doi: 10.1264/jsme2.ME20157.","Ramírez MDA","Microbes Environ","2021","2021/06/07","PMC8209454","","10.1264/jsme2.ME20157"
"34084554","Feeding and thermal conditioning enhance coral temperature tolerance in juvenile Pocillopora acuta","Huffmyer AS, Johnson CJ, Epps AM, Lemus JD, Gates RD.","R Soc Open Sci. 2021 May 26;8(5):210644. doi: 10.1098/rsos.210644.","Huffmyer AS","R Soc Open Sci","2021","2021/06/04","PMC8150050","","10.1098/rsos.210644"
"34073039","Serratia symbiotica Enhances Fatty Acid Metabolism of Pea Aphid to Promote Host Development","Zhou X, Ling X, Guo H, Zhu-Salzman K, Ge F, Sun Y.","Int J Mol Sci. 2021 May 31;22(11):5951. doi: 10.3390/ijms22115951.","Zhou X","Int J Mol Sci","2021","2021/06/02","PMC8199403","","10.3390/ijms22115951"
"34037279","A globally ubiquitous symbiont can drive experimental host evolution","Bates KA, Bolton JS, King KC.","Mol Ecol. 2021 Aug;30(15):3882-3892. doi: 10.1111/mec.15998. Epub 2021 Jun 14.","Bates KA","Mol Ecol","2021","2021/05/26","","","10.1111/mec.15998"
"33976824","Diversity and characterization of bacterial communities of five co-occurring species at a hydrothermal vent on the Tonga Arc","Lee WK, Juniper SK, Perez M, Ju SJ, Kim SJ.","Ecol Evol. 2021 Mar 10;11(9):4481-4493. doi: 10.1002/ece3.7343. eCollection 2021 May.","Lee WK","Ecol Evol","2021","2021/05/12","PMC8093707","","10.1002/ece3.7343"
"33966311","Miliolidium n. gen, a New Symbiodiniacean Genus Whose Members Associate with Soritid Foraminifera or Are Free-Living","Pochon X, LaJeunesse TC.","J Eukaryot Microbiol. 2021 May 9:e12856. doi: 10.1111/jeu.12856. Online ahead of print.","Pochon X","J Eukaryot Microbiol","2021","2021/05/09","","","10.1111/jeu.12856"
"33922997","A Symbiotic Approach to Generating Stress Tolerant Crops","Redman RS, Kim YO, Cho S, Mercer M, Rienstra M, Manglona R, Biaggi T, Zhou XG, Chilvers M, Gray Z, Rodriguez RJ.","Microorganisms. 2021 Apr 25;9(5):920. doi: 10.3390/microorganisms9050920.","Redman RS","Microorganisms","2021","2021/04/30","PMC8145319","","10.3390/microorganisms9050920"
"33671308","Agent Based Models of Polymicrobial Biofilms and the Microbiome-A Review","Koshy-Chenthittayil S, Archambault L, Senthilkumar D, Laubenbacher R, Mendes P, Dongari-Bagtzoglou A.","Microorganisms. 2021 Feb 17;9(2):417. doi: 10.3390/microorganisms9020417.","Koshy-Chenthittayil S","Microorganisms","2021","2021/03/06","PMC7922883","","10.3390/microorganisms9020417"
"33669446","Agroecological Service Crops Drive Plant Mycorrhization in Organic Horticultural Systems","Trinchera A, Testani E, Roccuzzo G, Campanelli G, Ciaccia C.","Microorganisms. 2021 Feb 16;9(2):410. doi: 10.3390/microorganisms9020410.","Trinchera A","Microorganisms","2021","2021/03/06","PMC7920451","","10.3390/microorganisms9020410"
"33563832","Wolbachia and Virus Alter the Host Transcriptome at the Interface of Nucleotide Metabolism Pathways","Lindsey ARI, Bhattacharya T, Hardy RW, Newton ILG.","mBio. 2021 Feb 9;12(1):e03472-20. doi: 10.1128/mBio.03472-20.","Lindsey ARI","mBio","2021","2021/02/10","PMC7885120","","10.1128/mBio.03472-20"
"33543432","An antimicrobial Staphylococcus sciuri with broad temperature and salt spectrum isolated from the surface of the African social spider, Stegodyphus dumicola","Nazipi S, Vangkilde-Pedersen SG, Busck MM, Lund DK, Marshall IPG, Bilde T, Lund MB, Schramm A.","Antonie Van Leeuwenhoek. 2021 Mar;114(3):325-335. doi: 10.1007/s10482-021-01526-6. Epub 2021 Feb 4.","Nazipi S","Antonie Van Leeuwenhoek","2021","2021/02/05","","","10.1007/s10482-021-01526-6"
"33537022","Genomic Insights Into the Lifestyles of Thaumarchaeota Inside Sponges","Haber M, Burgsdorf I, Handley KM, Rubin-Blum M, Steindler L.","Front Microbiol. 2021 Jan 11;11:622824. doi: 10.3389/fmicb.2020.622824. eCollection 2020.","Haber M","Front Microbiol","2021","2021/02/04","PMC7848895","","10.3389/fmicb.2020.622824"
"33188641","Global negative effects of nutrient enrichment on arbuscular mycorrhizal fungi, plant diversity and ecosystem multifunctionality","Ma X, Geng Q, Zhang H, Bian C, Chen HYH, Jiang D, Xu X.","New Phytol. 2021 Mar;229(5):2957-2969. doi: 10.1111/nph.17077. Epub 2020 Dec 9.","Ma X","New Phytol","2021","2020/11/14","","","10.1111/nph.17077"
"33143227","Cooperative Interaction of Janthinobacterium sp. SLB01 and Flavobacterium sp. SLB02 in the Diseased Sponge Lubomirskia baicalensis","Petrushin I, Belikov S, Chernogor L.","Int J Mol Sci. 2020 Oct 30;21(21):8128. doi: 10.3390/ijms21218128.","Petrushin I","Int J Mol Sci","2020","2020/11/04","PMC7662799","","10.3390/ijms21218128"
"33051774","Stereology as the 3D tool to quantitate lung architecture","Knudsen L, Brandenberger C, Ochs M.","Histochem Cell Biol. 2021 Feb;155(2):163-181. doi: 10.1007/s00418-020-01927-0. Epub 2020 Oct 13.","Knudsen L","Histochem Cell Biol","2021","2020/10/14","PMC7910236","","10.1007/s00418-020-01927-0"
"33002237","Cladocopium community divergence in two Acropora coral hosts across multiple spatial scales","Davies SW, Moreland KN, Wham DC, Kanke MR, Matz MV.","Mol Ecol. 2020 Dec;29(23):4559-4572. doi: 10.1111/mec.15668. Epub 2020 Oct 31.","Davies SW","Mol Ecol","2020","2020/10/01","","","10.1111/mec.15668"
"32993063","Take Advantage of Glutamine Anaplerosis, the Kernel of the Metabolic Rewiring in Malignant Gliomas","Martins F, Gonçalves LG, Pojo M, Serpa J.","Biomolecules. 2020 Sep 26;10(10):1370. doi: 10.3390/biom10101370.","Martins F","Biomolecules","2020","2020/09/30","PMC7599606","","10.3390/biom10101370"
