PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27690155","Cyclosporin a induces renal episodic hypoxia","Fähling M, Mathia S, Scheidl J, Abramovitch R, Milman Z, Paliege A, Peters H, Persson PB, Heyman SN, Rosenberger C.","Acta Physiol (Oxf). 2017 Mar;219(3):625-639. doi: 10.1111/apha.12811. Epub 2016 Oct 18.","Fähling M","Acta Physiol (Oxf)","2017","2016/10/01","","","10.1111/apha.12811"
"26187448","Mechanistic Investigation of Toxaphene Induced Mouse Liver Tumors","Wang Z, Neal BH, Lamb JC, Klaunig JE.","Toxicol Sci. 2015 Oct;147(2):549-61. doi: 10.1093/toxsci/kfv151. Epub 2015 Jul 16.","Wang Z","Toxicol Sci","2015","2015/07/19","","","10.1093/toxsci/kfv151"
"24210480","Effects of level of nutrient intake and age on mammalian target of rapamycin, insulin, and insulin-like growth factor-1 gene network expression in skeletal muscle of young Holstein calves","Wang P, Drackley JK, Stamey-Lanier JA, Keisler D, Loor JJ.","J Dairy Sci. 2014;97(1):383-91. doi: 10.3168/jds.2013-7042. Epub 2013 Nov 7.","Wang P","J Dairy Sci","2014","2013/11/12","","","10.3168/jds.2013-7042"
"22844077","In vivo validation of DNA adduct formation by estragole in rats predicted by physiologically based biodynamic modelling","Paini A, Punt A, Scholz G, Gremaud E, Spenkelink B, Alink G, Schilter B, van Bladeren PJ, Rietjens IM.","Mutagenesis. 2012 Nov;27(6):653-63. doi: 10.1093/mutage/ges031. Epub 2012 Jul 27.","Paini A","Mutagenesis","2012","2012/07/31","","","10.1093/mutage/ges031"
"28275691","Targeting the Enterohepatic Bile Acid Signaling Induces Hepatic Autophagy via a CYP7A1-AKT-mTOR Axis in Mice","Wang Y, Ding Y, Li J, Chavan H, Matye D, Ni HM, Chiang JY, Krishnamurthy P, Ding WX, Li T.","Cell Mol Gastroenterol Hepatol. 2016 Oct 22;3(2):245-260. doi: 10.1016/j.jcmgh.2016.10.002. eCollection 2017 Mar.","Wang Y","Cell Mol Gastroenterol Hepatol","2016","2017/03/10","PMC5331786","","10.1016/j.jcmgh.2016.10.002"
"35507853","Identification and functional prediction of long non-coding RNAs related to skeletal muscle development in Duroc pigs","Ma L, Chen W, Li S, Qin M, Zeng Y.","Anim Biosci. 2022 Apr 30. doi: 10.5713/ab.22.0020. Online ahead of print.","Ma L","Anim Biosci","2022","2022/05/04","","","10.5713/ab.22.0020"
"34789329","The nutriRECIPE-Index - development and validation of a nutrient-weighted index for the evaluation of recipes","Forner F, Volkhardt I, Meier T, Christen O, Stangl GI.","BMC Nutr. 2021 Nov 18;7(1):74. doi: 10.1186/s40795-021-00483-7.","Forner F","BMC Nutr","2021","2021/11/18","PMC8600763","","10.1186/s40795-021-00483-7"
"31126802","miR-222 targets ACOX1, promotes triglyceride accumulation in hepatocytes","Wang JJ, Zhang YT, Tseng YJ, Zhang J.","Hepatobiliary Pancreat Dis Int. 2019 Aug;18(4):360-365. doi: 10.1016/j.hbpd.2019.05.002. Epub 2019 May 13.","Wang JJ","Hepatobiliary Pancreat Dis Int","2019","2019/05/26","","","10.1016/j.hbpd.2019.05.002"
"31083370","Analysis of Heme and Non-Heme Iron Intake and Iron Dietary Sources in Adolescent Menstruating Females in a National Polish Sample","Skolmowska D, Głąbska D.","Nutrients. 2019 May 10;11(5):1049. doi: 10.3390/nu11051049.","Skolmowska D","Nutrients","2019","2019/05/15","PMC6567869","","10.3390/nu11051049"
"29981843","Docosahexaenoic acid modulates brain-derived neurotrophic factor via GPR40 in the brain and alleviates diabesity-associated learning and memory deficits in mice","Sona C, Kumar A, Dogra S, Kumar BA, Umrao D, Yadav PN.","Neurobiol Dis. 2018 Oct;118:94-107. doi: 10.1016/j.nbd.2018.07.002. Epub 2018 Jul 6.","Sona C","Neurobiol Dis","2018","2018/07/09","","","10.1016/j.nbd.2018.07.002"
"29261513","High-content hydrogen water-induced downregulation of miR-136 alleviates non-alcoholic fatty liver disease by regulating Nrf2 via targeting MEG3","Wang X, Wang J.","Biol Chem. 2018 Mar 28;399(4):397-406. doi: 10.1515/hsz-2017-0303.","Wang X","Biol Chem","2018","2017/12/21","","","10.1515/hsz-2017-0303"
"27570105","Polycomb Repressive Complex 2 Enacts Wnt Signaling in Intestinal Homeostasis and Contributes to the Instigation of Stemness in Diseases Entailing Epithelial Hyperplasia or Neoplasia","Oittinen M, Popp A, Kurppa K, Lindfors K, Mäki M, Kaikkonen MU, Viiri K.","Stem Cells. 2017 Feb;35(2):445-457. doi: 10.1002/stem.2479. Epub 2016 Sep 13.","Oittinen M","Stem Cells","2017","2016/08/30","","","10.1002/stem.2479"
"27031966","Pdcd4 restrains the self-renewal and white-to-beige transdifferentiation of adipose-derived stem cells","Bai Y, Shang Q, Zhao H, Pan Z, Guo C, Zhang L, Wang Q.","Cell Death Dis. 2016 Mar 31;7(3):e2169. doi: 10.1038/cddis.2016.75.","Bai Y","Cell Death Dis","2016","2016/04/01","PMC4823969","","10.1038/cddis.2016.75"
"26041653","Study protocol: the effectiveness and cost effectiveness of a brief behavioural intervention to promote regular self-weighing to prevent weight regain after weight loss: randomised controlled trial (The LIMIT Study)","Madigan CD, Jolly K, Roalfe A, Lewis AL, Webber L, Aveyard P, Daley AJ.","BMC Public Health. 2015 Jun 4;15:530. doi: 10.1186/s12889-015-1869-0.","Madigan CD","BMC Public Health","2015","2015/06/05","PMC4453033","","10.1186/s12889-015-1869-0"
"23834033","Elevated microRNA-34a in obesity reduces NAD+ levels and SIRT1 activity by directly targeting NAMPT","Choi SE, Fu T, Seok S, Kim DH, Yu E, Lee KW, Kang Y, Li X, Kemper B, Kemper JK.","Aging Cell. 2013 Dec;12(6):1062-72. doi: 10.1111/acel.12135. Epub 2013 Aug 11.","Choi SE","Aging Cell","2013","2013/07/10","PMC3838500","NIHMS504223","10.1111/acel.12135"
"23371064","Potential of proprotein convertase subtilisin/kexin type 9 based therapeutics","Stein EA, Swergold GD.","Curr Atheroscler Rep. 2013 Mar;15(3):310. doi: 10.1007/s11883-013-0310-3.","Stein EA","Curr Atheroscler Rep","2013","2013/02/02","","","10.1007/s11883-013-0310-3"
"35387845","Oral and Injected Tamoxifen Alter Adult Hippocampal Neurogenesis in Female and Male Mice","Smith BM, Saulsbery AI, Sarchet P, Devasthali N, Einstein D, Kirby ED.","eNeuro. 2022 Apr 20;9(2):ENEURO.0422-21.2022. doi: 10.1523/ENEURO.0422-21.2022. Print 2022 Mar-Apr.","Smith BM","eNeuro","2022","2022/04/07","PMC9034758","","10.1523/ENEURO.0422-21.2022"
"30135054","A Co-Designed, Culturally-Tailored mHealth Tool to Support Healthy Lifestyles in Māori and Pasifika Communities in New Zealand: Protocol for a Cluster Randomized Controlled Trial","Verbiest M, Borrell S, Dalhousie S, Tupa'i-Firestone R, Funaki T, Goodwin D, Grey J, Henry A, Hughes E, Humphrey G, Jiang Y, Jull A, Pekepo C, Schumacher J, Te Morenga L, Tunks M, Vano M, Whittaker R, Ni Mhurchu C.","JMIR Res Protoc. 2018 Aug 22;7(8):e10789. doi: 10.2196/10789.","Verbiest M","JMIR Res Protoc","2018","2018/08/24","PMC6125615","","10.2196/10789"
"24135502","Obesity accelerates ovarian follicle development and follicle loss in rats","Wang N, Luo LL, Xu JJ, Xu MY, Zhang XM, Zhou XL, Liu WJ, Fu YC.","Metabolism. 2014 Jan;63(1):94-103. doi: 10.1016/j.metabol.2013.09.001. Epub 2013 Oct 14.","Wang N","Metabolism","2014","2013/10/19","","","10.1016/j.metabol.2013.09.001"
"35502176","The Mechanism of Dendrobium officinale as a Treatment for Hyperlipidemia Based on Network Pharmacology and Experimental Validation","Li LZ, Wang HY, Huang JH, Liu K, Feng XJ, Wang XM, Zhu LJ, He XL, Zheng X, Li HL, Dong YJ, Li B, Wu HS, Jiang NH, Lv GY, Chen SH.","Evid Based Complement Alternat Med. 2022 Apr 13;2022:5821829. doi: 10.1155/2022/5821829. eCollection 2022.","Li LZ","Evid Based Complement Alternat Med","2022","2022/05/03","PMC9056230","","10.1155/2022/5821829"
"35222075","MicroRNA-122-5p Inhibition Improves Inflammation and Oxidative Stress Damage in Dietary-Induced Non-alcoholic Fatty Liver Disease Through Targeting FOXO3","Hu Y, Peng X, Du G, Zhang Z, Zhai Y, Xiong X, Luo X.","Front Physiol. 2022 Feb 11;13:803445. doi: 10.3389/fphys.2022.803445. eCollection 2022.","Hu Y","Front Physiol","2022","2022/02/28","PMC8874326","","10.3389/fphys.2022.803445"
"35058782","TMEM88 Modulates Lipid Synthesis and Metabolism Cytokine by Regulating Wnt/β-Catenin Signaling Pathway in Non-Alcoholic Fatty Liver Disease","Zhou H, Zhu X, Yao Y, Su Y, Xie J, Zhu M, He C, Ding J, Xu Y, Shan R, Wang Y, Zhao X, Ding Y, Liu B, Shao Z, Liu Y, Xu T, Xie Y.","Front Pharmacol. 2022 Jan 4;12:798735. doi: 10.3389/fphar.2021.798735. eCollection 2021.","Zhou H","Front Pharmacol","2022","2022/01/21","PMC8764240","","10.3389/fphar.2021.798735"
"34951740","Effect of ethnicity, country of origin and workplace on health behaviors and health perception among nurses: Cross-sectional study","Kagan I, Ziv A, Rubin C, Murad H, Valinsky L, Asman O, Tabak N, Wilf Miron R.","J Nurs Scholarsh. 2021 Dec 24. doi: 10.1111/jnu.12759. Online ahead of print.","Kagan I","J Nurs Scholarsh","2021","2021/12/24","","","10.1111/jnu.12759"
"33248168","Acetylation of lactate dehydrogenase B drives NAFLD progression by impairing lactate clearance","Wang T, Chen K, Yao W, Zheng R, He Q, Xia J, Li J, Shao Y, Zhang L, Huang L, Qin L, Xu M, Zhang Z, Pan D, Li Z, Huang F.","J Hepatol. 2021 May;74(5):1038-1052. doi: 10.1016/j.jhep.2020.11.028. Epub 2020 Nov 26.","Wang T","J Hepatol","2021","2020/11/28","","","10.1016/j.jhep.2020.11.028"
"33123476","SCAP Mediated GDF15-Induced Invasion and EMT of Esophageal Cancer","Dong G, Huang X, Jiang S, Ni L, Ma L, Zhu C, Chen S.","Front Oncol. 2020 Oct 6;10:564785. doi: 10.3389/fonc.2020.564785. eCollection 2020.","Dong G","Front Oncol","2020","2020/10/30","PMC7573169","","10.3389/fonc.2020.564785"
"32757043","MiRNAs expression profiling of rat ovaries displaying PCOS with insulin resistance","Zhang C, Yu C, Lin Z, Pan H, Li K, Ma H.","Arch Gynecol Obstet. 2020 Nov;302(5):1205-1213. doi: 10.1007/s00404-020-05730-z. Epub 2020 Aug 5.","Zhang C","Arch Gynecol Obstet","2020","2020/08/07","PMC7524818","","10.1007/s00404-020-05730-z"
"31654717","Identification of Nogo-B as a new molecular target of peroxisome proliferator-activated receptor gamma","Yu M, Zhang S, Guo F, Yang X, Li Q, Wei Z, Han J, Duan Y, Chen Y.","Cell Signal. 2020 Jan;65:109429. doi: 10.1016/j.cellsig.2019.109429. Epub 2019 Oct 22.","Yu M","Cell Signal","2020","2019/10/27","","","10.1016/j.cellsig.2019.109429"
"30038668","The metabolic syndrome modifies the mRNA expression profile of extracellular vesicles derived from porcine mesenchymal stem cells","Meng Y, Eirin A, Zhu XY, O'Brien DR, Lerman A, van Wijnen AJ, Lerman LO.","Diabetol Metab Syndr. 2018 Jul 21;10:58. doi: 10.1186/s13098-018-0359-9. eCollection 2018.","Meng Y","Diabetol Metab Syndr","2018","2018/07/25","PMC6054724","","10.1186/s13098-018-0359-9"
"29807535","Family lifestyle dynamics and childhood obesity: evidence from the millennium cohort study","Gray LA, Hernandez Alava M, Kelly MP, Campbell MJ.","BMC Public Health. 2018 Apr 16;18(1):500. doi: 10.1186/s12889-018-5398-5.","Gray LA","BMC Public Health","2018","2018/05/30","PMC5971431","","10.1186/s12889-018-5398-5"
"29669855","Squalene epoxidase drives NAFLD-induced hepatocellular carcinoma and is a pharmaceutical target","Liu D, Wong CC, Fu L, Chen H, Zhao L, Li C, Zhou Y, Zhang Y, Xu W, Yang Y, Wu B, Cheng G, Lai PB, Wong N, Sung JJY, Yu J.","Sci Transl Med. 2018 Apr 18;10(437):eaap9840. doi: 10.1126/scitranslmed.aap9840.","Liu D","Sci Transl Med","2018","2018/04/20","","","10.1126/scitranslmed.aap9840"
"25606796","The Effect of Mammalian Target of Rapamycin Versus Calcineurin Inhibitor-based Immunosuppression on Measured Versus Estimated Glomerular Filtration Rate After Orthotopic Liver Transplantation","Zitta S, Schaffellner S, Gutschi J, Meinitzer A, Kniepeiss D, Artinger K, Reibnegger G, Rosenkranz AR, Wagner D.","Transplantation. 2015 Jun;99(6):1250-6. doi: 10.1097/TP.0000000000000521.","Zitta S","Transplantation","2015","2015/01/22","","","10.1097/TP.0000000000000521"
"24316434","Mitochondrial respiration as a target for neuroprotection and cognitive enhancement","Gonzalez-Lima F, Barksdale BR, Rojas JC.","Biochem Pharmacol. 2014 Apr 15;88(4):584-93. doi: 10.1016/j.bcp.2013.11.010. Epub 2013 Dec 4.","Gonzalez-Lima F","Biochem Pharmacol","2014","2013/12/10","","","10.1016/j.bcp.2013.11.010"
"24236098","α/β-hydrolase domain containing protein 15 (ABHD15)--an adipogenic protein protecting from apoptosis","Walenta E, Pessentheiner AR, Pelzmann HJ, Deutsch A, Goeritzer M, Kratky D, Hackl H, Oh DY, Prokesch A, Bogner-Strauss JG.","PLoS One. 2013 Nov 13;8(11):e79134. doi: 10.1371/journal.pone.0079134. eCollection 2013.","Walenta E","PLoS One","2013","2013/11/16","PMC3827343","","10.1371/journal.pone.0079134"
"24063548","PTEN phosphorylation and nuclear export mediate free fatty acid-induced oxidative stress","Wu Y, Zhou H, Wu K, Lee S, Li R, Liu X.","Antioxid Redox Signal. 2014 Mar 20;20(9):1382-95. doi: 10.1089/ars.2013.5498. Epub 2013 Nov 13.","Wu Y","Antioxid Redox Signal","2014","2013/09/26","PMC3936505","","10.1089/ars.2013.5498"
"22998892","Management of type 2 diabetes: new and future developments in treatment","Liao EP.","Am J Med. 2012 Oct;125(10):S2-3. doi: 10.1016/j.amjmed.2012.05.008.","Liao EP","Am J Med","2012","2012/09/25","","","10.1016/j.amjmed.2012.05.008"
"34400887","MiR-34a-5p and miR-452-5p: The Novel Regulators of Pancreatic Endocrine Dysfunction in Diabetic Zucker Rats?","Su T, Hou J, Liu T, Dai P, Qin L, Ding L, Hu Y, Guo X.","Int J Med Sci. 2021 Jul 11;18(14):3171-3181. doi: 10.7150/ijms.62843. eCollection 2021.","Su T","Int J Med Sci","2021","2021/08/17","PMC8364455","","10.7150/ijms.62843"
"31257791","Evaluation of The Pathogenic Potential of Insecticidal Serratia marcescens Strains to Humans","Konecka E, Mokracka J, Krzymińska S, Kaznowski A.","Pol J Microbiol. 2019;68(2):185-191. doi: 10.21307/pjm-2019-018.","Konecka E","Pol J Microbiol","2019","2019/07/02","PMC7260640","","10.21307/pjm-2019-018"
"35249547","Evaluation of glycemic control and related factors among outpatients with type 2 diabetes at Tikur Anbessa Specialized Hospital, Addis Ababa, Ethiopia: a cross-sectional study","Abera RG, Demesse ES, Boko WD.","BMC Endocr Disord. 2022 Mar 7;22(1):54. doi: 10.1186/s12902-022-00974-z.","Abera RG","BMC Endocr Disord","2022","2022/03/07","PMC8898656","","10.1186/s12902-022-00974-z"
"32448392","Towards a fasting-mimicking diet for critically ill patients: the pilot randomized crossover ICU-FM-1 study","Van Dyck L, Vanhorebeek I, Wilmer A, Schrijvers A, Derese I, Mebis L, Wouters PJ, Van den Berghe G, Gunst J, Casaer MP.","Crit Care. 2020 May 24;24(1):249. doi: 10.1186/s13054-020-02987-3.","Van Dyck L","Crit Care","2020","2020/05/26","PMC7245817","","10.1186/s13054-020-02987-3"
"32046735","Identification and evaluation of risk of generalizability biases in pilot versus efficacy/effectiveness trials: a systematic review and meta-analysis","Beets MW, Weaver RG, Ioannidis JPA, Geraci M, Brazendale K, Decker L, Okely AD, Lubans D, van Sluijs E, Jago R, Turner-McGrievy G, Thrasher J, Li X, Milat AJ.","Int J Behav Nutr Phys Act. 2020 Feb 11;17(1):19. doi: 10.1186/s12966-020-0918-y.","Beets MW","Int J Behav Nutr Phys Act","2020","2020/02/13","PMC7014944","","10.1186/s12966-020-0918-y"
"31079286","Roux-en-Y Gastric Bypass Improves Metabolic Conditions in Association with Increased Serum Bile Acids Level and Hepatic Farnesoid X Receptor Expression in a T2DM Rat Model","Yan Y, Sha Y, Huang X, Yuan W, Wu F, Hong J, Fang S, Huang B, Hu C, Wang B, Zhang X.","Obes Surg. 2019 Sep;29(9):2912-2922. doi: 10.1007/s11695-019-03918-0.","Yan Y","Obes Surg","2019","2019/05/13","","","10.1007/s11695-019-03918-0"
"27857944","Macular carotenoid supplementation improves disability glare performance and dynamics of photostress recovery","Stringham JM, O'Brien KJ, Stringham NT.","Eye Vis (Lond). 2016 Nov 11;3:30. doi: 10.1186/s40662-016-0060-8. eCollection 2016.","Stringham JM","Eye Vis (Lond)","2016","2016/11/19","PMC5106769","","10.1186/s40662-016-0060-8"
"26917333","Dietary supplementation with β-hydroxy-β-methylbutyrate calcium during the early postnatal period accelerates skeletal muscle fibre growth and maturity in intra-uterine growth-retarded and normal-birth-weight piglets","Wan H, Zhu J, Su G, Liu Y, Hua L, Hu L, Wu C, Zhang R, Zhou P, Shen Y, Lin Y, Xu S, Fang Z, Che L, Feng B, Wu D.","Br J Nutr. 2016 Apr;115(8):1360-9. doi: 10.1017/S0007114516000465. Epub 2016 Feb 26.","Wan H","Br J Nutr","2016","2016/02/27","","","10.1017/S0007114516000465"
"28498386","Atorvastatin inhibits cholesterol-induced caspase-3 cleavage through down-regulation of p38 and up-regulation of Bcl-2 in the rat carotid artery","Bayatmakoo R, Rashtchizadeh N, Yaghmaei P, Farhoudi M, Karimi P.","Cardiovasc J Afr. 2017 Sep/Oct 23;28(5):298-303. doi: 10.5830/CVJA-2017-005. Epub 2017 May 5.","Bayatmakoo R","Cardiovasc J Afr","2017","2017/05/13","PMC5730680","","10.5830/CVJA-2017-005"
"33421079","The healthy food marketing strategies study: design, baseline characteristics, and supermarket compliance","Glanz K, Chung A, Morales KH, Kwong PL, Wiebe D, Giordano DP, Brensinger CM, Karpyn A.","Transl Behav Med. 2020 Dec 31;10(6):1266-1276. doi: 10.1093/tbm/ibaa078.","Glanz K","Transl Behav Med","2020","2021/01/09","PMC7796717","","10.1093/tbm/ibaa078"
"29368944","A specific amino acid formula prevents alcoholic liver disease in rodents","Tedesco L, Corsetti G, Ruocco C, Ragni M, Rossi F, Carruba MO, Valerio A, Nisoli E.","Am J Physiol Gastrointest Liver Physiol. 2018 May 1;314(5):G566-G582. doi: 10.1152/ajpgi.00231.2017. Epub 2018 Jan 25.","Tedesco L","Am J Physiol Gastrointest Liver Physiol","2018","2018/01/26","","","10.1152/ajpgi.00231.2017"
"23957588","Identifying potential RNAi targets in grain aphid (Sitobion avenae F.) based on transcriptome profiling of its alimentary canal after feeding on wheat plants","Zhang M, Zhou Y, Wang H, Jones H, Gao Q, Wang D, Ma Y, Xia L.","BMC Genomics. 2013 Aug 16;14:560. doi: 10.1186/1471-2164-14-560.","Zhang M","BMC Genomics","2013","2013/08/21","PMC3751716","","10.1186/1471-2164-14-560"
"23357148","How to optimize lipoprotein apheresis treatment--a second look","Schettler V, Neumann CL, Hagenah GC, Schulz EG, Wieland E.","Atheroscler Suppl. 2013 Jan;14(1):89-92. doi: 10.1016/j.atherosclerosissup.2012.10.016.","Schettler V","Atheroscler Suppl","2013","2013/01/30","","","10.1016/j.atherosclerosissup.2012.10.016"
"23863672","[Incidence and related risk factors of diabetic ketoacidosis in Guangdong type 1 diabetics]","Yan JH, Yang DZ, Deng HR, Li J, Weng JP.","Zhonghua Yi Xue Za Zhi. 2013 Mar 26;93(12):897-901.","Yan JH","Zhonghua Yi Xue Za Zhi","2013","2013/07/19","","",""
"30878992","Effectiveness of complex multiple-risk lifestyle interventions in reducing symptoms of depression: a study protocol for a systematic review and meta-analysis of randomised controlled trials","Gómez-Gómez I, Motrico E, Moreno-Peral P, Rigabert A, Conejo-Cerón S, Ortega-Calvo M, Recio JI, Bellón JA.","BMJ Open. 2019 Mar 15;9(3):e026842. doi: 10.1136/bmjopen-2018-026842.","Gómez-Gómez I","BMJ Open","2019","2019/03/18","PMC6429884","","10.1136/bmjopen-2018-026842"
"29654829","Investigation of the therapy targets of Yi-Qi-Yang-Yin-Hua-Tan-Qu-Yu recipe on type 2 diabetes by serum proteome labeled with iTRAQ","Zhao J, Cai CK, Xie M, Liu JN, Wang BZ.","J Ethnopharmacol. 2018 Oct 5;224:1-14. doi: 10.1016/j.jep.2018.03.027. Epub 2018 Apr 11.","Zhao J","J Ethnopharmacol","2018","2018/04/15","","","10.1016/j.jep.2018.03.027"
